1663402757.043719,-0.105789,1.282754,-0.030139,-0.554828,-0.670136,-0.493035,0.021198,-0.044204,0.184884,167.713684
1663402757.053764,0.033648,1.318493,0.002589,-0.548118,-0.670112,-0.500515,-0.003441,-0.018578,0.196667,167.394623
1663402757.063810,0.133319,1.143396,0.019788,-0.541859,-0.670535,-0.506726,-0.007488,0.027835,0.165631,167.052994
1663402757.073855,0.218497,0.894774,0.002845,-0.536691,-0.671438,-0.511012,-0.005698,0.036658,0.106853,166.752014
1663402757.083901,0.264340,0.769984,-0.018475,-0.532344,-0.672826,-0.513727,0.014247,0.042867,0.106027,166.501190
1663402757.093947,0.270837,0.799274,-0.029231,-0.528104,-0.674407,-0.516024,0.045011,0.027602,0.145587,166.264206
1663402757.103993,0.263705,0.874082,-0.051174,-0.523449,-0.676059,-0.518600,0.057308,0.010104,0.148421,166.020660
1663402757.114038,0.235780,0.942786,-0.086452,-0.518182,-0.677789,-0.521622,0.051018,0.022729,0.125382,165.781769
1663402757.124084,0.197162,0.953322,-0.131191,-0.512378,-0.679547,-0.525057,0.050326,0.025326,0.115908,165.560394
1663402757.134130,0.138083,0.795707,-0.176081,-0.506613,-0.681260,-0.528421,0.040243,0.003739,0.086130,165.389542
1663402757.144176,0.056847,0.364641,-0.155983,-0.502171,-0.682709,-0.530784,0.015279,-0.026504,0.048118,165.317184
1663402757.154222,-0.047874,-0.299770,-0.113674,-0.501036,-0.683449,-0.530905,-0.015230,-0.056694,0.022574,165.383545
1663402757.164268,-0.190229,-1.040231,-0.106712,-0.503829,-0.683420,-0.528294,-0.051393,-0.059439,0.016926,165.641251
1663402757.174314,-0.389741,-1.721838,-0.114572,-0.510322,-0.682540,-0.523174,-0.074318,-0.036744,0.019649,166.121582
1663402757.184360,-0.637354,-2.245145,-0.080093,-0.520094,-0.680395,-0.516299,-0.084260,-0.014826,0.049380,166.792343
1663402757.194404,-0.895846,-2.513905,-0.085344,-0.531809,-0.676921,-0.508878,-0.118566,0.009822,0.099104,167.611847
1663402757.204450,-1.128640,-2.618625,-0.106738,-0.544191,-0.672343,-0.501808,-0.127837,0.013652,0.131356,168.541672
1663402757.214496,-1.292846,-2.573925,-0.129012,-0.556393,-0.666951,-0.495585,-0.123264,-0.024013,0.160639,169.538437
1663402757.224541,-1.366809,-2.425485,-0.123981,-0.567874,-0.661066,-0.490419,-0.127896,-0.071310,0.193025,170.541809
1663402757.234587,-1.319561,-2.280088,-0.143852,-0.578512,-0.655275,-0.485735,-0.124018,-0.111281,0.178438,171.518997
1663402757.244633,-1.220552,-2.081407,-0.178829,-0.588032,-0.650072,-0.481274,-0.131908,-0.137709,0.184094,172.455032
1663402757.254679,-1.095991,-1.814041,-0.248221,-0.596030,-0.645795,-0.477177,-0.125116,-0.144275,0.203892,173.337769
1663402757.264725,-0.977296,-1.472043,-0.342823,-0.601938,-0.642690,-0.473942,-0.123969,-0.117671,0.238209,174.166641
1663402757.274770,-0.910314,-1.074524,-0.431869,-0.605446,-0.640624,-0.472267,-0.105385,-0.096162,0.279930,174.932465
1663402757.284817,-0.877924,-0.763195,-0.512625,-0.606654,-0.639325,-0.472477,-0.093114,-0.079562,0.307514,175.646057
1663402757.294863,-0.829627,-0.691578,-0.571419,-0.606492,-0.638618,-0.473639,-0.074660,-0.058999,0.274115,176.341568
1663402757.304908,-0.771947,-0.849129,-0.594574,-0.606284,-0.638418,-0.474175,-0.054193,-0.059061,0.214165,177.059097
1663402757.314954,-0.711363,-1.198059,-0.610133,-0.607203,-0.638632,-0.472709,-0.040441,-0.067499,0.164725,177.838699
1663402757.325000,-0.691239,-1.597553,-0.654686,-0.609742,-0.639220,-0.468628,-0.022476,-0.061189,0.139786,178.719025
1663402757.335046,-0.728613,-1.949097,-0.721364,-0.613570,-0.640198,-0.462253,-0.010056,-0.016189,0.154697,179.733978
1663402757.345090,-0.796545,-2.246578,-0.762252,-0.618402,-0.641357,-0.454137,0.015695,0.009704,0.175435,180.881378
1663402757.355136,-0.865677,-2.514425,-0.790668,-0.624096,-0.642503,-0.444628,0.037289,0.026658,0.185030,182.144119
1663402757.365182,-0.947311,-2.723947,-0.777858,-0.630569,-0.643491,-0.433937,0.049972,0.035840,0.192574,183.500717
1663402757.375228,-1.018109,-2.890671,-0.741386,-0.637674,-0.644131,-0.422453,0.051722,0.018048,0.222441,184.919586
1663402757.385273,-1.033997,-3.092386,-0.678622,-0.645533,-0.644447,-0.409847,0.058512,0.010368,0.219692,186.383041
1663402757.395319,-1.000126,-3.287364,-0.616349,-0.654240,-0.644558,-0.395620,0.072041,0.001049,0.216711,187.870346
1663402757.405365,-0.912588,-3.483664,-0.634138,-0.663378,-0.644980,-0.379382,0.067354,0.029380,0.224444,189.397461
1663402757.415411,-0.829790,-3.667585,-0.653847,-0.672455,-0.646084,-0.361081,0.078156,0.060406,0.228955,190.983124
1663402757.425457,-0.726925,-3.904069,-0.630069,-0.681572,-0.647771,-0.340371,0.095009,0.032552,0.195443,192.626144
1663402757.435503,-0.644419,-4.027088,-0.581953,-0.690732,-0.649700,-0.317457,0.121778,0.002101,0.174543,194.296524
1663402757.445549,-0.521301,-4.076164,-0.590083,-0.699339,-0.652005,-0.292943,0.130689,0.024533,0.180363,195.976288
1663402757.455595,-0.374776,-4.119093,-0.627182,-0.706833,-0.655055,-0.267002,0.111511,0.048411,0.169956,197.672333
1663402757.465639,-0.204622,-4.302059,-0.672733,-0.713217,-0.658969,-0.238917,0.113303,0.070117,0.105968,199.409485
1663402757.475685,-0.074077,-4.636000,-0.715580,-0.718584,-0.663686,-0.207745,0.119554,0.089849,0.010876,201.244232
1663402757.485731,-0.020567,-5.046671,-0.730911,-0.722981,-0.668871,-0.172945,0.130299,0.091387,-0.076857,203.236511
1663402757.495777,-0.031398,-5.527196,-0.809736,-0.725939,-0.674448,-0.134658,0.145663,0.108164,-0.131196,205.457977
1663402757.505822,-0.154429,-5.954901,-0.866044,-0.726767,-0.680517,-0.093309,0.137930,0.126348,-0.188673,207.989166
1663402757.515868,-0.328182,-6.292066,-0.912398,-0.725077,-0.686831,-0.050256,0.156153,0.078418,-0.184973,210.845200
1663402757.525914,-0.467383,-6.559680,-0.994946,-0.720246,-0.693690,-0.006350,0.153595,0.071849,-0.201246,214.043411
1663402757.535960,-0.574457,-6.704232,-1.035601,-0.712040,-0.701121,0.037790,0.177036,0.082423,-0.229960,217.560593
1663402757.546005,-0.626720,-6.622286,-1.054463,-0.700624,-0.708935,0.080850,0.217455,0.092358,-0.226129,221.308121
1663402757.556051,-0.569615,-6.301858,-1.019706,-0.686593,-0.716805,0.121575,0.236291,0.087151,-0.203347,225.131897
1663402757.566097,-0.331954,-5.859867,-0.975334,-0.670770,-0.724252,0.159771,0.234536,0.045419,-0.200329,228.856277
1663402757.576144,0.000374,-5.153537,-0.968496,-0.653840,-0.730989,0.195317,0.210694,0.029558,-0.194738,232.306015
1663402757.586190,0.366968,-4.170294,-1.010972,-0.636627,-0.737025,0.226937,0.156723,0.048517,-0.120294,235.294830
1663402757.596235,0.701859,-2.940490,-1.060140,-0.620336,-0.742245,0.253486,0.107397,0.053403,-0.068290,237.632492
1663402757.606281,0.625580,-0.699192,4.258079,-0.616814,-0.738735,0.271683,-0.165062,-0.181751,0.042679,238.312607
1663402757.616327,0.491806,1.048146,2.120890,-0.641601,-0.715721,0.275847,-2.375611,-1.105843,-0.031416,236.089645
1663402757.626373,0.482291,3.028491,1.934712,-0.661619,-0.701396,0.265147,-0.326159,1.656703,0.382482,233.493454
1663402757.636417,0.238606,3.559906,1.908449,-0.683899,-0.687034,0.245494,-0.208664,-0.292550,0.094350,230.380096
1663402757.646463,0.123254,3.230017,1.954364,-0.705254,-0.673206,0.222284,0.067971,0.107426,-0.183161,227.404160
1663402757.656509,-0.233771,1.335335,1.952214,-0.723369,-0.659255,0.205230,-0.013233,-0.004838,-0.555435,225.147400
1663402757.666555,-0.728498,-0.973165,1.923435,-0.736563,-0.645867,0.200825,-0.116327,0.072625,-1.173360,224.196411
1663402757.676600,-1.037873,-2.433661,1.618513,-0.744233,-0.634563,0.208440,-0.266830,0.094204,-1.087347,224.483475
1663402757.686646,-1.239293,-2.635562,1.227965,-0.747675,-0.626401,0.220464,-0.289968,0.096676,-0.563604,225.490997
1663402757.696692,-1.084247,-2.343862,0.978861,-0.748825,-0.620844,0.231978,-0.171570,-0.002981,-0.130080,226.684647
1663402757.706738,-0.663965,-1.760309,0.673497,-0.749070,-0.616737,0.241929,-0.027038,-0.122338,0.040648,227.671753
1663402757.716784,-0.093049,-1.063948,0.487802,-0.749118,-0.613333,0.250291,0.081881,-0.104120,0.100371,228.224792
1663402757.726830,0.426224,-0.299638,0.275141,-0.749717,-0.610098,0.256331,0.017585,-0.150752,0.106874,228.228668
1663402757.736876,0.784317,0.298505,0.171274,-0.751016,-0.606879,0.260138,0.021097,-0.097115,0.091806,227.743164
1663402757.746922,0.937626,0.718315,0.158960,-0.753388,-0.603396,0.261378,0.006578,-0.149091,0.087743,226.894272
1663402757.756966,0.960456,0.833928,0.253410,-0.756595,-0.599453,0.261189,0.094455,-0.113605,0.093212,225.850784
1663402757.767012,0.843537,0.835970,0.317159,-0.760517,-0.594904,0.260199,0.081623,-0.181677,0.023996,224.764420
1663402757.777058,0.721540,0.883249,0.414130,-0.764844,-0.590062,0.258532,0.065977,-0.100092,0.065747,223.701187
1663402757.787105,0.611483,1.027482,0.449849,-0.769951,-0.584945,0.254979,-0.020851,-0.125169,0.131175,222.618484
1663402757.797151,0.622738,1.118472,0.382662,-0.775036,-0.580225,0.250316,-0.013691,0.008479,0.132298,221.540436
1663402757.807196,0.590923,1.367615,0.383711,-0.780413,-0.575664,0.244063,0.029726,-0.013524,0.106447,220.405884
1663402757.817242,0.676684,1.559224,0.301693,-0.785924,-0.571471,0.236102,0.045064,-0.017564,0.071286,219.200760
1663402757.827288,0.735494,1.861052,0.147827,-0.791249,-0.568001,0.226495,0.068699,-0.022407,0.126654,217.920334
1663402757.837334,0.791647,2.154330,0.093592,-0.796379,-0.565348,0.214854,0.059120,-0.017507,0.174504,216.562439
1663402757.847378,0.764427,2.496813,0.053521,-0.801725,-0.563125,0.200318,0.062818,0.002517,0.217071,215.107391
1663402757.857424,0.733173,2.308854,0.081185,-0.806757,-0.561262,0.184741,0.020944,-0.095889,0.119596,213.665527
1663402757.867471,0.551194,1.859483,0.253582,-0.811447,-0.558736,0.171369,0.079117,-0.161830,-0.133939,212.380142
1663402757.877517,0.372261,1.186906,0.336456,-0.815671,-0.555573,0.161305,0.027524,-0.215637,-0.306218,211.361526
1663402757.887562,0.158861,0.517863,0.415240,-0.819073,-0.552095,0.155917,-0.003864,-0.148252,-0.367252,210.677139
1663402757.897608,-0.039206,-0.020383,0.445991,-0.821792,-0.548499,0.154295,-0.085892,-0.196557,-0.321653,210.311859
1663402757.907654,-0.210423,-0.325406,0.408386,-0.823855,-0.545124,0.155253,0.002688,-0.118191,-0.174403,210.205078
1663402757.917700,-0.377953,-0.420145,0.075746,-0.824687,-0.543428,0.156773,-0.012563,-0.169051,-0.090504,210.363785
1663402757.927746,-0.469178,-0.562192,-0.294869,-0.823253,-0.545129,0.158394,-0.002324,-0.107825,-0.090584,210.856750
1663402757.937791,-0.501982,-0.763955,-0.581578,-0.819801,-0.549511,0.161134,-0.072167,-0.119068,-0.126435,211.629730
1663402757.947837,-0.530650,-0.975250,-0.859202,-0.814297,-0.556394,0.165365,-0.014499,-0.079913,-0.132254,212.673050
1663402757.957883,-0.568755,-1.152963,-1.083428,-0.807048,-0.565201,0.170941,-0.017659,-0.138061,-0.114377,213.952728
1663402757.967929,-0.577993,-1.252820,-1.133620,-0.798507,-0.575271,0.177341,-0.018586,-0.092057,-0.060565,215.401779
1663402757.977974,-0.576493,-1.219355,-1.004616,-0.789854,-0.585091,0.183846,0.031248,-0.066322,0.015648,216.863708
1663402757.988019,-0.554818,-1.101121,-0.845135,-0.782184,-0.593506,0.189577,-0.038388,-0.061020,0.089247,218.197571
1663402757.998065,-0.427421,-1.105805,-0.496285,-0.776088,-0.599660,0.195179,0.047710,-0.044276,0.082454,219.324753
1663402758.008111,-0.258942,-1.033691,-0.296930,-0.771484,-0.603515,0.201448,0.035248,0.002792,0.025832,220.216141
1663402758.018157,-0.101625,-0.805758,-0.202911,-0.768211,-0.605642,0.207487,0.068793,0.025731,0.050569,220.853394
1663402758.028203,0.065603,-0.543638,-0.123961,-0.765706,-0.607050,0.212567,0.085743,0.065165,0.073337,221.264572
1663402758.038249,0.207667,-0.171013,-0.029171,-0.764248,-0.607580,0.216268,0.026821,0.002340,0.061655,221.416473
1663402758.048295,0.380348,0.396631,0.170974,-0.764933,-0.606339,0.217327,0.070765,0.012253,0.132816,221.161331
1663402758.058341,0.501210,0.849884,0.234571,-0.767544,-0.603850,0.215038,-0.143528,0.142317,0.151920,220.510620
1663402758.068386,0.666093,0.782659,0.267301,-0.770866,-0.600653,0.212088,-0.058312,0.058111,-0.002860,219.668732
1663402758.078432,0.807718,0.586052,0.414644,-0.774350,-0.596483,0.211163,0.072842,0.006029,-0.095258,218.758987
1663402758.088478,0.945302,0.414704,0.595303,-0.778363,-0.590755,0.212507,0.066937,0.020900,-0.066908,217.763535
1663402758.098524,1.110352,0.280062,0.804031,-0.783313,-0.583001,0.215708,0.055927,0.038400,0.019368,216.615891
1663402758.108570,1.276634,-0.191826,0.850027,-0.788275,-0.573862,0.222048,-0.044092,0.110224,0.001874,215.417480
1663402758.118615,1.312187,-0.758573,0.898022,-0.792099,-0.563998,0.233419,0.076569,0.088031,-0.088247,214.359360
1663402758.128661,1.205378,-1.020058,0.659435,-0.794424,-0.554505,0.247819,0.201819,-0.002227,-0.005631,213.519867
1663402758.138707,1.036341,-1.111268,0.307572,-0.794388,-0.547745,0.262532,0.146317,0.078522,0.079036,213.006012
1663402758.148753,0.912986,-1.216497,-0.002341,-0.792069,-0.543902,0.277123,0.090653,0.001940,0.066260,212.811264
1663402758.158798,0.820898,-1.299819,-0.330047,-0.787495,-0.542901,0.291735,0.073537,-0.028143,0.010572,212.918152
1663402758.168844,0.749910,-1.313440,-0.638040,-0.780869,-0.544409,0.306369,0.030625,-0.078043,-0.041812,213.281769
1663402758.178890,0.738770,-1.311431,-0.897237,-0.772536,-0.548063,0.320649,0.059096,-0.148791,-0.064560,213.841110
1663402758.188936,0.768290,-1.332590,-1.146243,-0.762510,-0.553506,0.334976,0.092405,-0.245124,-0.093033,214.562241
1663402758.198982,0.813174,-1.292233,-1.398710,-0.750859,-0.560441,0.349452,0.050053,-0.364928,-0.133006,215.412354
1663402758.209027,0.785457,-1.078940,-1.701522,-0.737790,-0.569151,0.362951,-0.042361,-0.436937,-0.119207,216.373093
1663402758.219073,0.696360,-0.698795,-2.094167,-0.723543,-0.580319,0.373786,-0.041365,-0.326343,-0.074317,217.437347
1663402758.229119,0.549568,-0.280928,-2.449771,-0.708197,-0.594395,0.380989,-0.045419,-0.147930,-0.057456,218.604584
1663402758.239165,0.403391,-0.061342,-2.578252,-0.692309,-0.610410,0.384848,-0.042524,-0.139574,-0.077292,219.838165
1663402758.249210,0.327146,-0.071691,-2.499740,-0.676220,-0.626550,0.387507,-0.003635,-0.122092,-0.186045,221.110062
1663402758.259256,0.238684,-0.057838,-2.274404,-0.660660,-0.641555,0.389790,0.032837,-0.032930,-0.215138,222.355209
1663402758.269302,0.088488,0.120668,-1.934118,-0.646996,-0.654795,0.390691,0.099419,0.089732,-0.147618,223.455139
1663402758.279348,-0.048820,0.362608,-1.595335,-0.636244,-0.666088,0.389256,0.202650,0.272839,-0.083759,224.310318
1663402758.289394,-0.195440,0.705130,-1.269308,-0.628625,-0.675683,0.385075,0.262842,0.494500,-0.048375,224.875534
1663402758.299438,-0.395210,1.068371,-0.904468,-0.624558,-0.683696,0.377474,0.323319,0.625148,0.001005,225.114716
1663402758.309484,0.795028,-0.311858,-0.153912,-0.623349,-0.688141,0.371345,0.370358,0.663850,-0.014259,225.052826
1663402758.319530,0.266824,0.628604,0.009655,-0.623958,-0.686256,0.373805,0.282344,0.488258,0.354665,224.631516
1663402758.329576,0.338865,0.643041,0.376704,-0.627602,-0.683755,0.372284,0.348931,0.899117,0.218673,223.941528
1663402758.339622,0.282876,0.561200,0.549539,-0.633025,-0.679750,0.370431,0.310302,0.643922,0.003226,223.122055
1663402758.349668,0.320704,0.426269,0.939880,-0.639828,-0.674006,0.369237,0.190655,0.437739,-0.086004,222.228195
1663402758.359714,0.256015,0.484423,1.290937,-0.649041,-0.665668,0.368284,0.209542,0.179187,-0.080854,221.139603
1663402758.369760,0.333486,0.819527,1.458858,-0.660590,-0.655320,0.366302,0.158057,0.148026,-0.026504,219.777420
1663402758.379806,0.521317,0.952336,1.453438,-0.673588,-0.644014,0.362663,0.040547,0.119600,0.139412,218.112366
1663402758.389851,0.580386,0.053721,1.833094,-0.685674,-0.631121,0.362680,-0.067850,-0.105436,-0.316842,216.571335
1663402758.399897,1.843656,1.213861,3.968879,-0.702906,-0.609267,0.367040,0.105585,-0.636354,-0.473470,214.288635
